stratum,round,order_position,selector,layer,gpu_ms
1,3,3,2,7,0.251125
1,3,3,2,8,0.250708
1,3,3,2,9,0.250167
1,3,3,2,10,0.251000
1,3,3,2,11,0.249542
1,3,3,2,12,0.250542
1,3,3,2,13,0.248208
1,3,3,2,14,0.250083
1,3,3,2,15,0.250000
1,3,3,2,16,0.250833
1,3,3,2,17,0.249875
1,3,3,2,18,0.249875
1,3,3,2,19,0.249542
1,3,3,2,20,0.250792
1,3,3,2,21,0.250625
1,3,3,2,22,0.250500
1,3,3,2,23,0.249708
1,3,3,2,24,0.251167
1,3,3,2,25,0.251375
1,3,3,2,26,0.250542
1,3,3,2,27,0.249333
1,3,3,2,28,0.250917
1,3,3,2,29,0.250250
1,3,3,2,30,0.250125
1,3,3,2,31,0.248375
1,3,3,2,32,0.250500
1,3,3,2,33,0.251208
1,3,3,2,34,0.251500
1,3,3,2,35,0.249500
1,3,3,2,36,0.252083
1,3,3,2,37,0.251083
1,3,3,2,38,0.248708
1,3,3,2,39,0.250000
1,3,3,2,40,0.252042
1,3,3,2,41,0.250875
1,3,3,2,42,0.249708
1,3,4,1,0,0.253625
1,3,4,1,1,0.252833
1,3,4,1,2,0.252000
1,3,4,1,3,0.250167
1,3,4,1,4,0.254000
1,3,4,1,5,0.250500
1,3,4,1,6,0.254125
1,3,4,1,7,0.253708
1,3,4,1,8,0.252625
1,3,4,1,9,0.252708
1,3,4,1,10,0.251333
1,3,4,1,11,0.252333
1,3,4,1,12,0.252667
1,3,4,1,13,0.249542
1,3,4,1,14,0.251500
1,3,4,1,15,0.252625
1,3,4,1,16,0.253125
1,3,4,1,17,0.251750
1,3,4,1,18,0.252250
1,3,4,1,19,0.251750
1,3,4,1,20,0.253167
1,3,4,1,21,0.253375
1,3,4,1,22,0.253417
1,3,4,1,23,0.251625
1,3,4,1,24,0.253000
1,3,4,1,25,0.251167
1,3,4,1,26,0.252875
1,3,4,1,27,0.253625
1,3,4,1,28,0.250375
1,3,4,1,29,0.254750
1,3,4,1,30,0.255708
1,3,4,1,31,0.254750
1,3,4,1,32,0.255000
1,3,4,1,33,0.253583
1,3,4,1,34,0.251250
1,3,4,1,35,0.251542
1,3,4,1,36,0.253375
1,3,4,1,37,0.253167
1,3,4,1,38,0.253625
1,3,4,1,39,0.253625
1,3,4,1,40,0.252875
1,3,4,1,41,0.249583
1,3,4,1,42,0.253417
1,4,0,128,0,0.814625
1,4,0,128,1,0.816000
1,4,0,128,2,0.814750
1,4,0,128,3,0.815500
1,4,0,128,4,0.814292
1,4,0,128,5,0.814583
1,4,0,128,6,0.814667
1,4,0,128,7,0.815583
1,4,0,128,8,0.815167
1,4,0,128,9,0.814708
1,4,0,128,10,0.814750
1,4,0,128,11,0.815625
1,4,0,128,12,0.815875
1,4,0,128,13,0.815833
1,4,0,128,14,0.814292
1,4,0,128,15,0.814583
1,4,0,128,16,0.814708
1,4,0,128,17,0.815250
1,4,0,128,18,0.815333
1,4,0,128,19,0.814167
1,4,0,128,20,0.814833
1,4,0,128,21,0.816000
1,4,0,128,22,0.816417
1,4,0,128,23,0.814750
1,4,0,128,24,0.815125
1,4,0,128,25,0.816333
1,4,0,128,26,0.815125
1,4,0,128,27,0.814667
1,4,0,128,28,0.814875
1,4,0,128,29,0.828917
1,4,0,128,30,0.815083
1,4,0,128,31,0.815250
1,4,0,128,32,0.814958
1,4,0,128,33,0.814875
1,4,0,128,34,0.814792
1,4,0,128,35,0.813792
1,4,0,128,36,0.816583
1,4,0,128,37,0.815500
1,4,0,128,38,0.814708
1,4,0,128,39,0.815125
1,4,0,128,40,0.815000
1,4,0,128,41,0.814750
1,4,0,128,42,0.815417
1,4,1,0,0,0.250042
1,4,1,0,1,0.250083
1,4,1,0,2,0.250000
1,4,1,0,3,0.249375
1,4,1,0,4,0.250542
1,4,1,0,5,0.250000
1,4,1,0,6,0.250292
1,4,1,0,7,0.249292
1,4,1,0,8,0.248250
1,4,1,0,9,0.250292
1,4,1,0,10,0.249750
1,4,1,0,11,0.249917
1,4,1,0,12,0.249917
1,4,1,0,13,0.246125
1,4,1,0,14,0.250000
1,4,1,0,15,0.250667
1,4,1,0,16,0.250708
1,4,1,0,17,0.248500
1,4,1,0,18,0.249458
1,4,1,0,19,0.249875
1,4,1,0,20,0.249708
1,4,1,0,21,0.248417
1,4,1,0,22,0.250375
1,4,1,0,23,0.249458
1,4,1,0,24,0.249125
1,4,1,0,25,0.250500
1,4,1,0,26,0.249208
1,4,1,0,27,0.248792
1,4,1,0,28,0.250125
1,4,1,0,29,0.249167
1,4,1,0,30,0.250000
1,4,1,0,31,0.250500
1,4,1,0,32,0.250083
1,4,1,0,33,0.249625
1,4,1,0,34,0.249625
1,4,1,0,35,0.249833
1,4,1,0,36,0.248792
1,4,1,0,37,0.249708
1,4,1,0,38,0.249417
1,4,1,0,39,0.249958
1,4,1,0,40,0.250333
1,4,1,0,41,0.249125
1,4,1,0,42,0.251125
1,4,2,2,0,0.250833
1,4,2,2,1,0.249875
1,4,2,2,2,0.250125
1,4,2,2,3,0.250875
1,4,2,2,4,0.250375
1,4,2,2,5,0.251125
1,4,2,2,6,0.254458
1,4,2,2,7,0.252458
1,4,2,2,8,0.250500
1,4,2,2,9,0.249375
1,4,2,2,10,0.250375
1,4,2,2,11,0.248125
1,4,2,2,12,0.250333
1,4,2,2,13,0.248000
1,4,2,2,14,0.248625
1,4,2,2,15,0.250375
1,4,2,2,16,0.250375
1,4,2,2,17,0.249375
1,4,2,2,18,0.248292
1,4,2,2,19,0.249750
1,4,2,2,20,0.249875
1,4,2,2,21,0.250500
1,4,2,2,22,0.251167
1,4,2,2,23,0.250000
1,4,2,2,24,0.249083
1,4,2,2,25,0.249875
1,4,2,2,26,0.249958
1,4,2,2,27,0.249750
1,4,2,2,28,0.249792
1,4,2,2,29,0.247583
1,4,2,2,30,0.249375
1,4,2,2,31,0.250583
1,4,2,2,32,0.250458
1,4,2,2,33,0.249458
1,4,2,2,34,0.251167
1,4,2,2,35,0.248750
1,4,2,2,36,0.248792
1,4,2,2,37,0.249750
1,4,2,2,38,0.248250
1,4,2,2,39,0.251292
1,4,2,2,40,0.251500
1,4,2,2,41,0.249625
1,4,2,2,42,0.251375
1,4,3,1,0,0.252625
1,4,3,1,1,0.252958
1,4,3,1,2,0.251125
1,4,3,1,3,0.253000
1,4,3,1,4,0.253208
1,4,3,1,5,0.251208
1,4,3,1,6,0.253250
1,4,3,1,7,0.251417
1,4,3,1,8,0.253250
1,4,3,1,9,0.253000
1,4,3,1,10,0.252542
1,4,3,1,11,0.252208
1,4,3,1,12,0.252667
1,4,3,1,13,0.249125
1,4,3,1,14,0.252000
1,4,3,1,15,0.252750
1,4,3,1,16,0.253417
1,4,3,1,17,0.252083
1,4,3,1,18,0.254542
1,4,3,1,19,0.253375
1,4,3,1,20,0.252875
1,4,3,1,21,0.253417
1,4,3,1,22,0.253208
1,4,3,1,23,0.252125
1,4,3,1,24,0.253250
1,4,3,1,25,0.252250
1,4,3,1,26,0.252750
1,4,3,1,27,0.252875
1,4,3,1,28,0.252417
1,4,3,1,29,0.252792
1,4,3,1,30,0.252667
1,4,3,1,31,0.250417
1,4,3,1,32,0.253083
1,4,3,1,33,0.253917
1,4,3,1,34,0.252875
1,4,3,1,35,0.252375
1,4,3,1,36,0.251958
1,4,3,1,37,0.252500
1,4,3,1,38,0.253042
1,4,3,1,39,0.251625
1,4,3,1,40,0.252875
1,4,3,1,41,0.256958
1,4,3,1,42,0.256250
1,4,4,32,0,0.368500
1,4,4,32,1,0.370625
1,4,4,32,2,0.371208
1,4,4,32,3,0.360458
1,4,4,32,4,0.371000
1,4,4,32,5,0.370083
1,4,4,32,6,0.360375
1,4,4,32,7,0.369708
1,4,4,32,8,0.364375
1,4,4,32,9,0.370292
1,4,4,32,10,0.370792
1,4,4,32,11,0.370750
1,4,4,32,12,0.375750
1,4,4,32,13,0.356708
1,4,4,32,14,0.396542
1,4,4,32,15,0.369375
1,4,4,32,16,0.369750
1,4,4,32,17,0.370333
1,4,4,32,18,0.366750
1,4,4,32,19,0.370250
1,4,4,32,20,0.369083
1,4,4,32,21,0.371250
1,4,4,32,22,0.370500
1,4,4,32,23,0.369375
1,4,4,32,24,0.370167
1,4,4,32,25,0.368167
1,4,4,32,26,0.369750
1,4,4,32,27,0.370958
1,4,4,32,28,0.370625
1,4,4,32,29,0.370125
1,4,4,32,30,0.371125
1,4,4,32,31,0.368542
1,4,4,32,32,0.369500
1,4,4,32,33,0.370375
1,4,4,32,34,0.366292
1,4,4,32,35,0.370542
1,4,4,32,36,0.367542
1,4,4,32,37,0.369125
1,4,4,32,38,0.370708
1,4,4,32,39,0.369875
1,4,4,32,40,0.365875
1,4,4,32,41,0.369625
1,4,4,32,42,0.370375
1,5,0,0,0,0.250250
1,5,0,0,1,0.251000
1,5,0,0,2,0.251333
1,5,0,0,3,0.249000
1,5,0,0,4,0.250000
1,5,0,0,5,0.249875
1,5,0,0,6,0.249375
1,5,0,0,7,0.249917
1,5,0,0,8,0.249958
1,5,0,0,9,0.250000
1,5,0,0,10,0.251000
1,5,0,0,11,0.249917
1,5,0,0,12,0.251083
1,5,0,0,13,0.247250
1,5,0,0,14,0.249375
1,5,0,0,15,0.250417
1,5,0,0,16,0.250750
1,5,0,0,17,0.250500
1,5,0,0,18,0.251792
1,5,0,0,19,0.252917
1,5,0,0,20,0.250167
1,5,0,0,21,0.250000
1,5,0,0,22,0.250708
1,5,0,0,23,0.251125
1,5,0,0,24,0.252292
1,5,0,0,25,0.252958
1,5,0,0,26,0.251875
1,5,0,0,27,0.251375
1,5,0,0,28,0.249833
1,5,0,0,29,0.250375
1,5,0,0,30,0.250000
1,5,0,0,31,0.250917
1,5,0,0,32,0.249625
1,5,0,0,33,0.249875
1,5,0,0,34,0.250083
1,5,0,0,35,0.251125
1,5,0,0,36,0.250500
1,5,0,0,37,0.250750
1,5,0,0,38,0.250250
1,5,0,0,39,0.252250
1,5,0,0,40,0.250333
1,5,0,0,41,0.249625
1,5,0,0,42,0.250917
1,5,1,128,0,0.814750
1,5,1,128,1,0.816000
1,5,1,128,2,0.816667
1,5,1,128,3,0.816250
1,5,1,128,4,0.814458
1,5,1,128,5,0.814833
1,5,1,128,6,0.818875
1,5,1,128,7,0.816208
1,5,1,128,8,0.815167
1,5,1,128,9,0.814875
1,5,1,128,10,0.815500
1,5,1,128,11,0.815125
1,5,1,128,12,0.815250
1,5,1,128,13,0.805667
1,5,1,128,14,0.814333
1,5,1,128,15,0.814458
1,5,1,128,16,0.814750
1,5,1,128,17,0.814292
1,5,1,128,18,0.814583
1,5,1,128,19,0.815667
1,5,1,128,20,0.814875
1,5,1,128,21,0.814875
1,5,1,128,22,0.815583
1,5,1,128,23,0.815833
1,5,1,128,24,0.815292
1,5,1,128,25,0.815458
1,5,1,128,26,0.815917
1,5,1,128,27,0.817750
1,5,1,128,28,0.814083
1,5,1,128,29,0.814250
1,5,1,128,30,0.815833
1,5,1,128,31,0.815125
1,5,1,128,32,0.814458
1,5,1,128,33,0.814917
1,5,1,128,34,0.815375
1,5,1,128,35,0.815417
1,5,1,128,36,0.814833
1,5,1,128,37,0.815333
1,5,1,128,38,0.815708
1,5,1,128,39,0.815292
1,5,1,128,40,0.814625
1,5,1,128,41,0.815375
1,5,1,128,42,0.816500
1,5,2,32,0,0.369625
1,5,2,32,1,0.370042
1,5,2,32,2,0.370375
1,5,2,32,3,0.369750
1,5,2,32,4,0.368583
1,5,2,32,5,0.369958
1,5,2,32,6,0.370333
1,5,2,32,7,0.367875
1,5,2,32,8,0.369250
1,5,2,32,9,0.369958
1,5,2,32,10,0.370917
1,5,2,32,11,0.366250
1,5,2,32,12,0.368875
1,5,2,32,13,0.360750
1,5,2,32,14,0.370583
1,5,2,32,15,0.363375
1,5,2,32,16,0.370250
1,5,2,32,17,0.369250
1,5,2,32,18,0.370542
1,5,2,32,19,0.370875
1,5,2,32,20,0.371958
1,5,2,32,21,0.371500
1,5,2,32,22,0.369792
1,5,2,32,23,0.370083
1,5,2,32,24,0.369500
1,5,2,32,25,0.369958
1,5,2,32,26,0.358375
1,5,2,32,27,0.370000
1,5,2,32,28,0.369625
1,5,2,32,29,0.370250
1,5,2,32,30,0.368792
1,5,2,32,31,0.369917
1,5,2,32,32,0.370875
1,5,2,32,33,0.372500
1,5,2,32,34,0.370625
1,5,2,32,35,0.369250
1,5,2,32,36,0.370625
1,5,2,32,37,0.365833
1,5,2,32,38,0.368875
1,5,2,32,39,0.368500
1,5,2,32,40,0.367500
1,5,2,32,41,0.370333
1,5,2,32,42,0.361875
1,5,3,1,0,0.251875
1,5,3,1,1,0.253750
1,5,3,1,2,0.252250
1,5,3,1,3,0.253208
1,5,3,1,4,0.251417
1,5,3,1,5,0.249875
1,5,3,1,6,0.253250
1,5,3,1,7,0.252500
1,5,3,1,8,0.253708
1,5,3,1,9,0.252625
1,5,3,1,10,0.253000
1,5,3,1,11,0.253542
1,5,3,1,12,0.253083
1,5,3,1,13,0.249375
1,5,3,1,14,0.250375
1,5,3,1,15,0.252250
1,5,3,1,16,0.253375
1,5,3,1,17,0.253167
1,5,3,1,18,0.253875
1,5,3,1,19,0.254250
1,5,3,1,20,0.253250
1,5,3,1,21,0.253708
1,5,3,1,22,0.251542
1,5,3,1,23,0.253750
1,5,3,1,24,0.254458
1,5,3,1,25,0.253042
1,5,3,1,26,0.252625
1,5,3,1,27,0.253875
1,5,3,1,28,0.253750
1,5,3,1,29,0.252792
1,5,3,1,30,0.253250
1,5,3,1,31,0.251250
1,5,3,1,32,0.252875
1,5,3,1,33,0.251542
1,5,3,1,34,0.252250
1,5,3,1,35,0.253833
1,5,3,1,36,0.252000
1,5,3,1,37,0.252958
1,5,3,1,38,0.254875
1,5,3,1,39,0.252833
1,5,3,1,40,0.250042
1,5,3,1,41,0.252250
1,5,3,1,42,0.252000
1,5,4,2,0,0.251625
1,5,4,2,1,0.249333
1,5,4,2,2,0.249375
1,5,4,2,3,0.249708
1,5,4,2,4,0.250542
1,5,4,2,5,0.249875
1,5,4,2,6,0.249750
1,5,4,2,7,0.250125
1,5,4,2,8,0.248750
1,5,4,2,9,0.248583
1,5,4,2,10,0.250083
1,5,4,2,11,0.250833
1,5,4,2,12,0.250125
1,5,4,2,13,0.247417
1,5,4,2,14,0.250583
1,5,4,2,15,0.249250
1,5,4,2,16,0.250458
1,5,4,2,17,0.249250
1,5,4,2,18,0.249250
1,5,4,2,19,0.247625
1,5,4,2,20,0.250042
1,5,4,2,21,0.249417
1,5,4,2,22,0.249625
1,5,4,2,23,0.250167
1,5,4,2,24,0.249750
1,5,4,2,25,0.251875
1,5,4,2,26,0.251750
1,5,4,2,27,0.252375
1,5,4,2,28,0.253167
1,5,4,2,29,0.250875
1,5,4,2,30,0.249500
1,5,4,2,31,0.247625
1,5,4,2,32,0.249083
1,5,4,2,33,0.250375
1,5,4,2,34,0.249125
1,5,4,2,35,0.250458
1,5,4,2,36,0.249292
1,5,4,2,37,0.250125
1,5,4,2,38,0.249792
1,5,4,2,39,0.250333
1,5,4,2,40,0.250500
1,5,4,2,41,0.249417
1,5,4,2,42,0.249750
1,6,0,2,0,0.248875
1,6,0,2,1,0.249583
1,6,0,2,2,0.248875
1,6,0,2,3,0.248500
1,6,0,2,4,0.250000
1,6,0,2,5,0.250500
1,6,0,2,6,0.250125
1,6,0,2,7,0.250625
1,6,0,2,8,0.251083
1,6,0,2,9,0.249375
1,6,0,2,10,0.251042
1,6,0,2,11,0.250417
1,6,0,2,12,0.250292
1,6,0,2,13,0.247500
1,6,0,2,14,0.249000
1,6,0,2,15,0.250083
1,6,0,2,16,0.250125
1,6,0,2,17,0.248833
1,6,0,2,18,0.250167
1,6,0,2,19,0.250125
1,6,0,2,20,0.250458
1,6,0,2,21,0.249583
1,6,0,2,22,0.249625
1,6,0,2,23,0.250500
1,6,0,2,24,0.248792
1,6,0,2,25,0.250750
1,6,0,2,26,0.251125
1,6,0,2,27,0.252500
1,6,0,2,28,0.249792
1,6,0,2,29,0.249708
1,6,0,2,30,0.249417
1,6,0,2,31,0.251750
1,6,0,2,32,0.249000
1,6,0,2,33,0.249792
1,6,0,2,34,0.251958
1,6,0,2,35,0.250125
1,6,0,2,36,0.250458
1,6,0,2,37,0.250292
1,6,0,2,38,0.249750
1,6,0,2,39,0.250250
1,6,0,2,40,0.251375
1,6,0,2,41,0.251625
1,6,0,2,42,0.249708
1,6,1,0,0,0.250875
1,6,1,0,1,0.250833
1,6,1,0,2,0.249417
1,6,1,0,3,0.249750
1,6,1,0,4,0.250958
1,6,1,0,5,0.250375
1,6,1,0,6,0.251417
1,6,1,0,7,0.250875
1,6,1,0,8,0.250125
1,6,1,0,9,0.249375
1,6,1,0,10,0.249875
1,6,1,0,11,0.250750
1,6,1,0,12,0.251583
1,6,1,0,13,0.386833
1,6,1,0,14,0.249500
1,6,1,0,15,0.250083
1,6,1,0,16,0.249792
1,6,1,0,17,0.249250
1,6,1,0,18,0.251125
1,6,1,0,19,0.248250
1,6,1,0,20,0.253250
1,6,1,0,21,0.255833
1,6,1,0,22,0.253375
1,6,1,0,23,0.251125
1,6,1,0,24,0.250250
1,6,1,0,25,0.250500
1,6,1,0,26,0.249208
1,6,1,0,27,0.250958
1,6,1,0,28,0.411000
1,6,1,0,29,0.249750
1,6,1,0,30,0.249167
1,6,1,0,31,0.249458
1,6,1,0,32,0.250542
1,6,1,0,33,0.250125
1,6,1,0,34,0.250292
1,6,1,0,35,0.248917
1,6,1,0,36,0.256208
1,6,1,0,37,0.251458
1,6,1,0,38,0.250875
1,6,1,0,39,0.250750
1,6,1,0,40,0.250125
1,6,1,0,41,0.248792
1,6,1,0,42,0.248708
1,6,2,128,0,0.815250
1,6,2,128,1,0.816292
1,6,2,128,2,0.818792
1,6,2,128,3,0.885333
1,6,2,128,4,0.814667
1,6,2,128,5,0.817000
1,6,2,128,6,0.813792
1,6,2,128,7,0.816667
1,6,2,128,8,0.815250
1,6,2,128,9,0.816250
1,6,2,128,10,0.964125
1,6,2,128,11,0.815542
1,6,2,128,12,0.814333
1,6,2,128,13,0.809625
1,6,2,128,14,0.816458
1,6,2,128,15,0.815250
1,6,2,128,16,0.816292
1,6,2,128,17,0.814750
1,6,2,128,18,0.968083
1,6,2,128,19,0.809792
1,6,2,128,20,0.815375
1,6,2,128,21,0.815875
1,6,2,128,22,0.816875
1,6,2,128,23,0.779292
1,6,2,128,24,0.818583
1,6,2,128,25,0.778792
1,6,2,128,26,0.814667
1,6,2,128,27,0.966792
1,6,2,128,28,0.799250
1,6,2,128,29,0.814958
1,6,2,128,30,0.815875
1,6,2,128,31,0.815833
1,6,2,128,32,0.815750
1,6,2,128,33,0.814042
1,6,2,128,34,0.815500
1,6,2,128,35,0.817125
1,6,2,128,36,0.901250
1,6,2,128,37,0.814917
1,6,2,128,38,0.814750
1,6,2,128,39,0.816250
1,6,2,128,40,0.817125
1,6,2,128,41,0.813833
1,6,2,128,42,0.815375
1,6,3,32,0,0.366250
1,6,3,32,1,0.527375
1,6,3,32,2,0.357500
1,6,3,32,3,0.369500
1,6,3,32,4,0.370250
1,6,3,32,5,0.364500
1,6,3,32,6,0.369042
1,6,3,32,7,0.372333
1,6,3,32,8,0.370000
1,6,3,32,9,0.369875
1,6,3,32,10,0.368250
1,6,3,32,11,0.371625
1,6,3,32,12,0.370333
1,6,3,32,13,0.369125
1,6,3,32,14,0.364083
1,6,3,32,15,0.371000
1,6,3,32,16,0.518292
1,6,3,32,17,0.372000
1,6,3,32,18,0.372875
1,6,3,32,19,0.368708
1,6,3,32,20,0.372917
1,6,3,32,21,0.353125
1,6,3,32,22,0.369792
1,6,3,32,23,0.369208
1,6,3,32,24,0.368167
1,6,3,32,25,0.369583
1,6,3,32,26,0.369750
1,6,3,32,27,0.353375
1,6,3,32,28,0.371250
1,6,3,32,29,0.369125
1,6,3,32,30,0.370333
1,6,3,32,31,0.369333
1,6,3,32,32,0.369958
1,6,3,32,33,0.524500
1,6,3,32,34,0.348625
1,6,3,32,35,0.367500
1,6,3,32,36,0.368500
1,6,3,32,37,0.371875
1,6,3,32,38,0.371000
1,6,3,32,39,0.370750
1,6,3,32,40,0.370125
1,6,3,32,41,0.370375
1,6,3,32,42,0.364292
1,6,4,1,0,0.251625
1,6,4,1,1,0.252708
1,6,4,1,2,0.251292
1,6,4,1,3,0.253792
1,6,4,1,4,0.250750
1,6,4,1,5,0.399375
1,6,4,1,6,0.254083
1,6,4,1,7,0.250625
1,6,4,1,8,0.253958
1,6,4,1,9,0.253417
1,6,4,1,10,0.252625
1,6,4,1,11,0.251375
1,6,4,1,12,0.253375
1,6,4,1,13,0.248833
1,6,4,1,14,0.251667
1,6,4,1,15,0.251708
1,6,4,1,16,0.253500
1,6,4,1,17,0.252000
1,6,4,1,18,0.251500
1,6,4,1,19,0.253250
1,6,4,1,20,0.251125
1,6,4,1,21,0.252292
1,6,4,1,22,0.253375
1,6,4,1,23,0.410958
1,6,4,1,24,0.252542
1,6,4,1,25,0.253500
1,6,4,1,26,0.250875
1,6,4,1,27,0.251333
1,6,4,1,28,0.250667
1,6,4,1,29,0.253500
1,6,4,1,30,0.254042
1,6,4,1,31,0.252750
1,6,4,1,32,0.253000
1,6,4,1,33,0.252375
1,6,4,1,34,0.253250
1,6,4,1,35,0.253958
1,6,4,1,36,0.252250
1,6,4,1,37,0.253000
1,6,4,1,38,0.252750
1,6,4,1,39,0.251625
1,6,4,1,40,0.253125
1,6,4,1,41,0.298125
1,6,4,1,42,0.252708
1,7,0,1,0,0.253000
1,7,0,1,1,0.251792
1,7,0,1,2,0.251375
1,7,0,1,3,0.249875
1,7,0,1,4,0.254000
1,7,0,1,5,0.254875
1,7,0,1,6,0.252042
1,7,0,1,7,0.252542
1,7,0,1,8,0.252250
1,7,0,1,9,0.252375
1,7,0,1,10,0.251750
1,7,0,1,11,0.250667
1,7,0,1,12,0.253625
1,7,0,1,13,0.250667
1,7,0,1,14,0.255083
1,7,0,1,15,0.257375
1,7,0,1,16,0.256000
1,7,0,1,17,0.253708
1,7,0,1,18,0.284375
1,7,0,1,19,0.254500
1,7,0,1,20,0.253375
1,7,0,1,21,0.252875
1,7,0,1,22,0.253125
1,7,0,1,23,0.253875
1,7,0,1,24,0.253250
1,7,0,1,25,0.254833
1,7,0,1,26,0.253417
1,7,0,1,27,0.253292
1,7,0,1,28,0.252583
1,7,0,1,29,0.253000
1,7,0,1,30,0.254083
1,7,0,1,31,0.253250
1,7,0,1,32,0.255000
1,7,0,1,33,0.250250
1,7,0,1,34,0.253125
1,7,0,1,35,0.254125
1,7,0,1,36,0.410750
1,7,0,1,37,0.246250
1,7,0,1,38,0.252208
1,7,0,1,39,0.253583
1,7,0,1,40,0.251708
1,7,0,1,41,0.251042
1,7,0,1,42,0.255000
1,7,1,2,0,0.253333
1,7,1,2,1,0.253750
1,7,1,2,2,0.250917
1,7,1,2,3,0.253500
1,7,1,2,4,0.252875
1,7,1,2,5,0.250542
1,7,1,2,6,0.249417
1,7,1,2,7,0.250583
1,7,1,2,8,0.249250
1,7,1,2,9,0.251333
1,7,1,2,10,0.250417
1,7,1,2,11,0.251083
1,7,1,2,12,0.251625
1,7,1,2,13,0.407417
1,7,1,2,14,0.243792
1,7,1,2,15,0.249375
1,7,1,2,16,0.250250
1,7,1,2,17,0.249000
1,7,1,2,18,0.248000
1,7,1,2,19,0.248792
1,7,1,2,20,0.251542
1,7,1,2,21,0.251417
1,7,1,2,22,0.251167
1,7,1,2,23,0.251208
1,7,1,2,24,0.249792
1,7,1,2,25,0.250000
1,7,1,2,26,0.249375
1,7,1,2,27,0.250083
1,7,1,2,28,0.250958
1,7,1,2,29,0.251125
1,7,1,2,30,0.248875
1,7,1,2,31,0.249125
1,7,1,2,32,0.250750
1,7,1,2,33,0.250875
1,7,1,2,34,0.420000
1,7,1,2,35,0.245083
1,7,1,2,36,0.248500
1,7,1,2,37,0.251208
1,7,1,2,38,0.249125
1,7,1,2,39,0.251333
1,7,1,2,40,0.250833
1,7,1,2,41,0.249375
1,7,1,2,42,0.250292
1,7,2,0,0,0.250750
1,7,2,0,1,0.249375
1,7,2,0,2,0.251500
1,7,2,0,3,0.251000
1,7,2,0,4,0.251083
1,7,2,0,5,0.250542
1,7,2,0,6,0.252125
1,7,2,0,7,0.255500
1,7,2,0,8,0.472375
1,7,2,0,9,0.250250
1,7,2,0,10,0.250125
1,7,2,0,11,0.250917
1,7,2,0,12,0.250958
1,7,2,0,13,0.248708
1,7,2,0,14,0.249375
1,7,2,0,15,0.250958
1,7,2,0,16,0.251042
1,7,2,0,17,0.259333
1,7,2,0,18,0.245042
1,7,2,0,19,0.251000
1,7,2,0,20,0.249625
1,7,2,0,21,0.249625
1,7,2,0,22,0.250250
1,7,2,0,23,0.251000
1,7,2,0,24,0.249250
1,7,2,0,25,0.251000
1,7,2,0,26,0.250125
1,7,2,0,27,0.249750
1,7,2,0,28,0.417958
1,7,2,0,29,0.243500
1,7,2,0,30,0.249167
1,7,2,0,31,0.249625
1,7,2,0,32,0.249208
1,7,2,0,33,0.249917
1,7,2,0,34,0.250667
1,7,2,0,35,0.250375
1,7,2,0,36,0.249292
1,7,2,0,37,0.250458
1,7,2,0,38,0.250375
1,7,2,0,39,0.250250
1,7,2,0,40,0.250417
1,7,2,0,41,0.249750
1,7,2,0,42,0.249958
1,7,3,128,0,0.983833
1,7,3,128,1,0.802000
1,7,3,128,2,0.815750
1,7,3,128,3,0.815708
1,7,3,128,4,0.815000
1,7,3,128,5,0.815792
1,7,3,128,6,0.816125
1,7,3,128,7,0.815167
1,7,3,128,8,0.815042
1,7,3,128,9,0.972750
1,7,3,128,10,0.813583
1,7,3,128,11,0.815250
1,7,3,128,12,0.813167
1,7,3,128,13,0.812292
1,7,3,128,14,0.814667
1,7,3,128,15,0.814792
1,7,3,128,16,0.821917
1,7,3,128,17,0.780625
1,7,3,128,18,0.804375
1,7,3,128,19,0.815625
1,7,3,128,20,0.816042
1,7,3,128,21,0.815292
1,7,3,128,22,0.814917
1,7,3,128,23,0.815375
1,7,3,128,24,0.814583
1,7,3,128,25,0.815125
1,7,3,128,26,0.815500
1,7,3,128,27,0.815000
1,7,3,128,28,0.814625
1,7,3,128,29,0.815167
1,7,3,128,30,0.814958
1,7,3,128,31,0.813500
1,7,3,128,32,0.816292
1,7,3,128,33,0.816958
1,7,3,128,34,0.824667
1,7,3,128,35,0.814583
1,7,3,128,36,0.814375
1,7,3,128,37,0.814500
1,7,3,128,38,0.814917
1,7,3,128,39,0.814708
1,7,3,128,40,0.815875
1,7,3,128,41,0.815292
1,7,3,128,42,0.814958
1,7,4,32,0,0.527625
1,7,4,32,1,0.366458
1,7,4,32,2,0.368708
1,7,4,32,3,0.370500
1,7,4,32,4,0.370917
1,7,4,32,5,0.371167
1,7,4,32,6,0.370375
1,7,4,32,7,0.368375
1,7,4,32,8,0.368958
1,7,4,32,9,0.370167
1,7,4,32,10,0.369167
1,7,4,32,11,0.368917
1,7,4,32,12,0.372250
1,7,4,32,13,0.370375
1,7,4,32,14,0.367125
1,7,4,32,15,0.369750
1,7,4,32,16,0.369625
1,7,4,32,17,0.369833
1,7,4,32,18,0.365208
1,7,4,32,19,0.372792
1,7,4,32,20,0.369833
1,7,4,32,21,0.368708
1,7,4,32,22,0.368917
1,7,4,32,23,0.369625
1,7,4,32,24,0.370083
1,7,4,32,25,0.365292
1,7,4,32,26,0.369667
1,7,4,32,27,0.370000
1,7,4,32,28,0.356500
1,7,4,32,29,0.370375
1,7,4,32,30,0.370250
1,7,4,32,31,0.369792
1,7,4,32,32,0.371500
1,7,4,32,33,0.369125
1,7,4,32,34,0.368042
